Code	NAME	FatherAccountKey	ActiveAccount	AcctCurrency	AccountType	LockManualTransaction	CashAccount	CfwRlvnt	BudgetAccount	RateExch	DistributionRuleRelevant	DistributionRule2Relevant	DistributionRule3Relevant	DistributionRule4Relevant	DistributionRule5Relevant	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
AcctCode	ACCTNAME	FatherNum	Postable	ActCurr	ActType	LocManTran	Finanse	CfwRlvnt	Budget	ExchRate	Dim1Relvnt	Dim2Relvnt	Dim3Relvnt	Dim4Relvnt	Dim5Relvnt	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
6591	DONACIONES	659	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
65911001	DONACIONES	6591	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6592	SANCIONES ADMINISTRATIVAS	659	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
65921001	SANCIONES ADMINISTRATIVAS	6592	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6593	OTROS GASTOS	659	tNO	##				tNO	tNO	tNO	tNO	tNO	tNO	tNO	tNO	NI	-	NN
65931001	OTROS GASTOS	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
65931002	AJUSTES POR REDONDEO	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
65931003	PAGO EN EXCESO A PROVEEDORES	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
65931004	PAGO EN DEFECTO DE CLIENTES	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
65931005	GASTOS REPARABLES	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
65931006	GASTOS SIN SUSTENTO	6593	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
66	PÉRDIDA POR MEDICIÓN DE ACTIVOS NO FINANCIEROS AL VALOR RAZONABLE	600000000000000	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
661	ACTIVO REALIZABLE	66	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6611	MERCADERÍAS	661	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
66111001	MERCADERÍAS	6611	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6612	PRODUCTOS TERMINADOS	661	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
66121001	PRODUCTOS TERMINADOS	6612	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6613	ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA	661	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
66131001	INVERSION INMOBILIARIA	6613	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
66132001	INMUEBLES, MAQUINARIA Y EQUIPO	6613	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
66133001	INTANGIBLES	6613	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
66134001	ACTIVOS BIOLOGICOS	6613	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
662	ACTIVO INMOVILIZADO	66	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6621	INVERSIONES INMOBILIARIAS	662	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
66211001	INVERSIONES INMOBILIARIAS	6621	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6622	ACTIVOS BIOLÓGICOS	662	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
66221001	ACTIVOS BIOLÓGICOS	6622	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
67	GASTOS FINANCIEROS	600000000000000	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
671	GASTOS EN OPERACIONES DE ENDEUDAMIENTO Y OTROS	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6711	PRÉSTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES	671	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67111001	PREST DE INSTIT FINANC Y OTRAS ENTIDADES	6711	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6712	CONTRATOS DE ARRENDAMIENTO FINANCIERO	671	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67121001	CONTRATOS DE ARRENDAMIENTO FINANCIERO	6712	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6713	EMISIÓN Y COLOCACIÓN DE INSTRUMENTOS REPRESENTATIVOS DE DEUDA Y PATRIMONIO	671	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67131001	EMIS Y COLOC DE INST REPR DE DEUDA Y PAT	6713	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6714	DOCUMENTOS VENDIDOS O DESCONTADOS	671	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67141001	DOCUMENTOS VENDIDOS O DESCONTADOS	6714	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
672	PÉRDIDA POR INSTRUMENTOS FINANCIEROS DERIVADOS	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6721	PERD POR INSTRUM FINANC DERIVADOS	672	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67211001	PERD POR INSTRUM FINANC DERIVADOS	6721	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
673	INTERESES POR PRÉSTAMOS Y OTRAS OBLIGACIONES	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6731	PRÉSTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67311001	INSTITUCIONES FINANCIERAS	6731	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
67312001	OTRAS ENTIDADES	6731	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6732	CONTRATOS DE ARRENDAMIENTO FINANCIERO	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67321001	CONTRATOS DE ARRENDAMIENTO FINANCIERO	6732	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6733	OTROS INSTRUMENTOS FINANCIEROS POR PAGAR	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67331001	OTROS INSTRUMENTOS FINANCIEROS POR PAGAR	6733	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6734	DOCUMENTOS VENDIDOS O DESCONTADOS	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67341001	DOCUMENTOS VENDIDOS O DESCONTADOS	6734	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6735	OBLIGACIONES EMITIDAS	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67351001	OBLIGACIONES EMITIDAS	6735	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6736	OBLIGACIONES COMERCIALES	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67361001	OBLIGACIONES COMERCIALES	6736	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6737	OBLIGACIONES TRIBUTARIAS	673	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67371001	OBLIGACIONES TRIBUTARIAS	6737	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
674	GASTOS EN OPERACIONES DE FACTORAJE (FACTORING)	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6741	GASTOS POR MENOR VALOR	674	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67411001	GASTOS POR MENOR VALOR	6741	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
675	DESCUENTOS CONCEDIDOS POR PRONTO PAGO	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6751	DESCUENTOS CONCEDIDOS POR PRONTO PAGO	675	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67511001	DESCUENTOS CONCEDIDOS POR PRONTO PAGO	6751	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
676	DIFERENCIA DE CAMBIO	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6761	DIFERENCIA DE CAMBIO	676	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67611001	PÉRDIDA POR DIFERENCIA DE CAMBIO (ML)	6761	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
67611002	PÉRDIDA POR DIFERENCIA DE CONVERSIÓN (MS)	6761	tYES	##	at_Expenses			tNO	tYES	tNO	tNO	tNO	tNO	tNO	tNO	N	-	NN
677	PÉRDIDA POR MEDICIÓN DE ACTIVOS Y PASIVOS FINANCIEROS AL VALOR RAZONABLE	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6771	INVERSIONES PARA NEGOCIACION	677	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67711001	INVERSIONES PARA NEGOCIACION	6771	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6772	INVERSIONES DISPONIBLES PARA LA VENTA	677	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67721001	INVERSIONES DISPONIBLES PARA LA VENTA	6772	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6773	OTROS	677	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67731001	OTROS	6773	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
67731002	COMISIONES Y PORTES BANCARIOS	6773	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
678	PARTICIPACION EN RESULTADO DE ENTIDADES RELACIONADAS	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6781	PARTICIP EN RESULT DE SUB Y ASOC BAJO EL MET DEL VALOR PATRIMONIAL	678	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67811001	PARTICIP EN RESULT DE SUB Y ASOC BAJO EL MET DEL VALOR PATRIMONIAL	6781	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6782	PARTICIPACIONES EN NEGOCIOS CONJUNTO	678	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67821001	PARTICIPACIONES EN NEGOCIOS CONJUNTO	6782	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
679	OTROS GASTOS FINANCIEROS	67	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6791	PRIMAS POR OPCIONES	679	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67911001	PRIMAS POR OPCIONES	6791	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6792	GASTOS FINANCIEROS EN MEDICIÓN A VALOR DESCONTADO	679	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
67921001	GTOS FINANC EN MEDICIÓN A VALOR DSCTDO	6792	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68	VALUACIÓN Y DETERIORO DE ACTIVOS Y PROVISIONES	600000000000000	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
681	DEPRECIACIÓN	68	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6811	DEPRECIACIÓN DE INVERSIONES INMOBILIARIAS	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68111001	EDIFICACIONES - COSTO	6811	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68112001	EDIFICACIONES - REVALUACION	6811	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68113001	EDIFICACIONES - COSTO DE FINANCIACIÓN	6811	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6812	DEPRECIACIÓN DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO – INVERSIONES INMOBILIARIAS	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68121001	EDIFICACIONES	6812	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6813	DEPRECIACIÓN DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68131001	EDIFICACIONES	6813	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68132001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	6813	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68133001	EQUIPO DE TRANSPORTE	6813	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68134001	EQUIPOS DIVERSOS	6813	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6814	DEPRECIACIÓN DE INMUEBLES, MAQUINARIA Y EQUIPO – COSTO	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68141001	EDIFICACIONES	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68142001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68143001	EQUIPO DE TRANSPORTE	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68144001	MUEBLES Y ENSERES	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68145001	EQUIPOS DIVERSOS	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68146001	HERRAMIENTAS Y UNIDADES DE REEMPLAZO	6814	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6815	DEPRECIACIÓN DE INMUEBLES, MAQUINARIA Y EQUIPO – REVALUACIÓN	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68151001	EDIFICACIONES	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68152001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68153001	EQUIPO DE TRANSPORTE	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68154001	MUEBLES Y ENSERES	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68155001	EQUIPOS DIVERSOS	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68156001	HERRAMIENTAS Y UNIDADES DE REEMPLAZO	6815	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6816	DEPRECIACIÓN DE INMUEBLES, MAQUINARIA Y EQUIPO – COSTOS DE FINANCIACIÓN	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68161001	EDIFICACIONES	6816	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68162001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	6816	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6817	DEPRECIACIÓN DE ACTIVOS BIOLÓGICOS EN PRODUCCIÓN – COSTO	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68171001	ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL	6817	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68172001	ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL	6817	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6818	DEPRECIACIÓN DE ACTIVOS BIOLÓGICOS EN PRODUCCIÓN – COSTO DE FINANCIACIÓN	681	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68181001	ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL	6818	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68182001	ACTIVOS BIOLÓGICOS DE ORIGEN VEGETAL	6818	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
682	AMORTIZACIÓN DE INTANGIBLES	68	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6821	AMORTIZACIÓN DE INTANGIBLES ADQUIRIDOS – COSTO	682	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68211001	CONCESIONES, LICENCIAS Y OTROS DERECHOS	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68212001	PATENTES Y PROPIEDAD INDUSTRIAL	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68213001	PROGRAMAS DE COMPUTADORA (SOFTWARE}	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68214001	COSTOS DE EXPLORACIÓN Y DESARROLLO	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68215001	FORMULAS, DISEÑOS Y PROTOTIPOS	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68219001	OTRAS ACTIVOS INTANGIBLES	6821	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6822	AMORTIZACIÓN DE INTANGIBLES ADQUIRIDOS – REVALUACIÓN	682	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68221001	CONCESIONES, LICENCIAS Y OTROS DERECHOS	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68222001	PATENTES Y PROPIEDAD INDUSTRIAL	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68223001	PROGRAMAS DE COMPUTADORA (SOFTWARE}	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68224001	COSTOS DE EXPLORACIÓN Y DESARROLLO	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68225001	FORMULAS, DISEÑOS Y PROTOTIPOS	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68229001	OTRAS ACTIVOS INTANGIBLES	6822	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
683	AGOTAMIENTO	68	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6831	AGOTAMIENTO DE RECURSOS NATURALES ADQUIRIDOS	683	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68311001	AGOTAMIENTO DE RECURSOS NATURALES ADQ	6831	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
684	VALUACIÓN DE ACTIVOS	68	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6841	ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA	684	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68411001	CUENTAS POR COBRAR COMERCIALES - TERCEROS	6841	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68412001	CUENTAS POR COBRAR COMERCIALES - RELACIONADAS	6841	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68413001	CTAS POR COB AL PERSONAL A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES	6841	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68414001	CUENTAS POR COBRAR DIVERSAS - TERCEROS	6841	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68415001	CUENTAS POR COBRAR DIVERSAS - RELACIONADAS	6841	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6843	DESVALORIZACIÓN DE INVERSIONES MOBILIARIAS	684	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68431001	DESVALORIZACIÓN DE INV MOBILIARIAS	6843	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68432001	INST FINANC REPRESN DE DERECHO PATRIMONIAL	6843	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
685	DETERIORO DEL VALOR DE LOS ACTIVOS	68	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
6851	DESVALORIZACIÓN DE INVERSIONES INMOBILIARIAS	685	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68511001	EDIFICACIONES	6851	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6852	DESVALORIZACIÓN DE INMUEBLES MAQUINARIA Y EQUIPO	685	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68521001	EDIFICACIONES	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68522001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68523001	EQUIPO DE TRANSPORTE	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68524001	MUEBLES Y ENSERES	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68525001	EQUIPOS DIVERSOS	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68526001	HERRAMIENTAS Y UNIDADES DE REEMPLAZO	6852	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6853	DESVALORIZACIÓN DE INTANGIBLES	685	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68531001	CONCESIONES, LICENCIAS Y OTROS DERECHOS	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68532001	PATENTES Y PROPIEDAD INDUSTRIAL	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68533001	PROGRAMAS DE COMPUTADORA (SOFTWARE}	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68534001	COSTOS DE EXPLORACIÓN Y DESARROLLO	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68535001	FORMULAS, DISEÑOS Y PROTOTIPOS	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68536001	OTRAS ACTIVOS INTANGIBLES	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
68537001	PLUSVALIA MERCATIL	6853	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
6854	DESVALORIZACIÓN DE ACTIVOS BIOLÓGICOS EN PRODUCCIÓN	685	tNO					tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
68541001	ACTIVOS BIOLÓGICOS DE ORIGEN ANIMAL	6854	tYES	##	at_Expenses	  		tNO	tYES	tYES	tNO	tNO	tNO	tNO	tNO	N	-	NN
